Service Name,time_diff_edit,Incident Date,Year,Full Address,Fire Incident Type,lat,long
Cedar Rapids Fire Department,5,3/20/11,2011,418 2ND ST NE,"Chimney or flue fire, confined to chimney or flue",41.9808548,-91.6704926
Cedar Rapids Fire Department,4,3/20/11,2011,418 2ND ST NE,Fires in structure other than in a building,41.9808548,-91.6704926
Cedar Rapids Fire Department,5,3/21/11,2011,3223 MOUND AVE SE,Building fire,41.979039,-91.620627
Cedar Rapids Fire Department,3,3/22/11,2011,3610 2ND AVE SW,"Cooking fire, confined to container",41.966827,-91.719154
Cedar Rapids Fire Department,7,3/24/11,2011,1150 SIERRA DR NE Apt 18,"Cooking fire, confined to container",42.001479,-91.668553
Cedar Rapids Fire Department,6,3/28/11,2011,1708 C ST SW,Building fire,41.963372,-91.660866
Cedar Rapids Fire Department,6,3/28/11,2011,2013 WEST POST RD SW,Building fire,41.9597856,-91.7403852
Cedar Rapids Fire Department,6,3/29/11,2011,2506 CANYON ST SW,Building fire,41.9538024,-91.7412452
Cedar Rapids Fire Department,8,3/31/11,2011,3320 QUEEN DR SW Apt 201,Building fire,41.944251,-91.715189
Cedar Rapids Fire Department,8,4/2/11,2011,4320 WESTCHESTER DR NE,Building fire,42.023592,-91.6853129
Cedar Rapids Fire Department,7,4/2/11,2011,408 EDGEWOOD RD NW,Building fire,41.9775528,-91.7164456
Cedar Rapids Fire Department,5,4/5/11,2011,824 M AVE NW,Building fire,41.987005,-91.684376
Cedar Rapids Fire Department,7,4/5/11,2011,1644 13TH ST NW,Building fire,41.9903959,-91.690766
Cedar Rapids Fire Department,6,4/10/11,2011,322 SUSSEX DR NE,Building fire,42.045983,-91.634644
Cedar Rapids Fire Department,5,4/10/11,2011,4617 J ST SW,Building fire,41.9327276,-91.6659564
Cedar Rapids Fire Department,5,4/16/11,2011,822 18TH ST SW,Building fire,41.968306,-91.696378
Cedar Rapids Fire Department,5,4/17/11,2011,1526 J AVE NE,Building fire,41.999694,-91.65611
Cedar Rapids Fire Department,5,4/22/11,2011,514 MCKINLEY ST SE,"Cooking fire, confined to container",41.980431,-91.6551729
Cedar Rapids Fire Department,4,4/23/11,2011,137 29TH STR DR SE Apt 9,"Cooking fire, confined to container",42.0060876,-91.6330975
Cedar Rapids Fire Department,7,4/28/11,2011,6301 KIRKWOOD BLVD SW,"Cooking fire, confined to container",41.9055729,-91.650244
Cedar Rapids Fire Department,4,4/29/11,2011,2512 C AVE NE,Building fire,42.002778,-91.639979
Cedar Rapids Fire Department,9,5/2/11,2011,208 35TH STR DR SE,"Cooking fire, confined to container",42.0133799,-91.6321987
Cedar Rapids Fire Department,8,5/5/11,2011,5016 1ST AVE W Apt 6,Building fire,41.976663,-91.6729385
Cedar Rapids Fire Department,5,5/13/11,2011,1123 21st St SE,Building fire,41.974078,-91.639456
Cedar Rapids Fire Department,10,5/18/11,2011,3300 C ST SW,"Fuel burner/boiler malfunction, fire confined",41.943937,-91.638699
Cedar Rapids Fire Department,6,5/18/11,2011,120 10TH ST SW,Building fire,41.97172,-91.684267
Cedar Rapids Fire Department,6,5/19/11,2011,1029 6TH ST NW,"Fire in portable building, fixed location",41.9823329,-91.6808127
Cedar Rapids Fire Department,6,5/20/11,2011,4516 WALKER ST NE,Building fire,42.02417,-91.664212
Cedar Rapids Fire Department,8,5/21/11,2011,1710 16TH ST SE,"Fuel burner/boiler malfunction, fire confined",41.969297,-91.6458959
Cedar Rapids Fire Department,5,5/23/11,2011,1337 19TH AVE SW,Building fire,41.959579,-91.690377
Cedar Rapids Fire Department,6,5/24/11,2011,4013 WESTOVER RD SE Apt 1,Fires in structure other than in a building,42.019301,-91.628497
Cedar Rapids Fire Department,5,5/27/11,2011,3011 6TH ST SW Apt 10,"Cooking fire, confined to container",41.9477978,-91.6766893
Cedar Rapids Fire Department,3,5/28/11,2011,632 19TH AVE SW,Building fire,41.960036,-91.678445
Cedar Rapids Fire Department,5,5/28/11,2011,266 LYNDA DR NW,Building fire,41.974051,-91.728517
Cedar Rapids Fire Department,6,5/31/11,2011,1658 32ND ST NE,Building fire,42.010674,-91.661798
Cedar Rapids Fire Department,5,6/1/11,2011,1730 C AV NW,Building fire,41.976383,-91.696215
Cedar Rapids Fire Department,5,6/1/11,2011,1726 C AV NW,Building fire,41.976587,-91.696032
Cedar Rapids Fire Department,9,6/3/11,2011,2255 C ST SW,"Cooking fire, confined to container",41.9575162,-91.6501692
Cedar Rapids Fire Department,7,6/4/11,2011,5542 KIRKWOOD BLVD SW,"Trash or rubbish fire, contained",41.9198705,-91.6567859
Cedar Rapids Fire Department,9,6/6/11,2011,2951 6TH ST SW Apt 1,Building fire,41.9486241,-91.6767906
Cedar Rapids Fire Department,7,6/6/11,2011,3000 C ST SW,Fires in structure other than in a building,41.9470268,-91.6381151
Cedar Rapids Fire Department,3,6/8/11,2011,3939 1ST AVE E,Building fire,42.0189488,-91.6320875
Cedar Rapids Fire Department,8,6/8/11,2011,3300 C ST SW,"Fuel burner/boiler malfunction, fire confined",41.943937,-91.638699
Cedar Rapids Fire Department,10,6/10/11,2011,505 ROCKHURST DR SW,Building fire,41.966963,-91.763789
Cedar Rapids Fire Department,11,6/11/11,2011,7204 HAMPSHIRE DR NE,Fires in structure other than in a building,42.050795,-91.629202
Cedar Rapids Fire Department,6,6/13/11,2011,1906 TAFT DR SW,Building fire,41.915555,-91.626236
Cedar Rapids Fire Department,7,6/15/11,2011,5521 PLAINVIEW DR NW,Building fire,41.9746219,-91.743368
Cedar Rapids Fire Department,7,6/15/11,2011,1106 REGENT ST NE,Building fire,42.024615,-91.651263
Cedar Rapids Fire Department,6,6/16/11,2011,2253 C ST SW,"Cooking fire, confined to container",41.9575581,-91.6502249
Cedar Rapids Fire Department,8,6/16/11,2011,1704 CHESTNUT LN NE,"Cooking fire, confined to container",42.006355,-91.673871
Cedar Rapids Fire Department,6,6/19/11,2011,226 27TH ST NW,Building fire,41.9733637,-91.708479
Cedar Rapids Fire Department,7,6/19/11,2011,330 29TH STR DR SE,Building fire,42.006402,-91.6302989
Cedar Rapids Fire Department,6,6/20/11,2011,925 N ST SW,Building fire,41.966354,-91.673069
Cedar Rapids Fire Department,10,6/21/11,2011,761 J AVE NE,"Fire in portable building, fixed location",42.0006797,-91.6732586
Cedar Rapids Fire Department,7,6/22/11,2011,310 5TH AVE SE,"Cooking fire, confined to container",41.9759389,-91.663465
Cedar Rapids Fire Department,5,6/23/11,2011,1927 MOUNT VERNON RD SE,"Cooking fire, confined to container",41.976861,-91.641142
Cedar Rapids Fire Department,7,6/23/11,2011,1500 OAKLAND RD NE Apt 608,"Cooking fire, confined to container",42.004331,-91.658349
Cedar Rapids Fire Department,4,6/24/11,2011,MOUNT VERNON RD SE and 14TH ST SE,Building fire,41.9777142,-91.6519173
Cedar Rapids Fire Department,4,6/27/11,2011,2121 ROCKFORD RD SW Apt 9,Building fire,41.958419,-91.693963
Cedar Rapids Fire Department,4,7/1/11,2011,1436 M ST SW,Building fire,41.963118,-91.672537
Cedar Rapids Fire Department,3,7/2/11,2011,411 6TH ST NE,Fires in structure other than in a building,41.9838275,-91.6669614
Cedar Rapids Fire Department,4,7/9/11,2011,393 EDGEWOOD RD NW,Building fire,41.9771454,-91.7159472
Cedar Rapids Fire Department,5,7/13/11,2011,2237 BIRCHWOOD DR NE,Building fire,42.014674,-91.6743089
Cedar Rapids Fire Department,6,7/13/11,2011,1611 CENTER POINT RD NE,Building fire,42.0053485,-91.6630753
Cedar Rapids Fire Department,5,7/14/11,2011,1321 15TH ST SE Apt 107,"Cooking fire, confined to container",41.9725208,-91.649068
Cedar Rapids Fire Department,7,7/16/11,2011,1049 F AVE NW,Building fire,41.978775,-91.688246
Cedar Rapids Fire Department,5,7/17/11,2011,337 24 ST NW,Building fire,41.975654,-91.705476
Cedar Rapids Fire Department,5,7/17/11,2011,337 24 ST NW,Building fire,41.975654,-91.705476
Cedar Rapids Fire Department,5,7/17/11,2011,337 24TH ST NW,Building fire,41.975654,-91.705476
Cedar Rapids Fire Department,9,7/20/11,2011,1000 41st Ave. DR SW,"Fire in portable building, fixed location",41.93945,-91.64019
Cedar Rapids Fire Department,9,7/20/11,2011,1000 41ST AVE DR SW,"Fire in portable building, fixed location",41.93945,-91.64019
Cedar Rapids Fire Department,4,7/20/11,2011,925 N ST SW,Building fire,41.966354,-91.673069
Cedar Rapids Fire Department,3,7/22/11,2011,7009 KENT DR NE,Building fire,42.048372,-91.629757
Cedar Rapids Fire Department,5,7/28/11,2011,3127 WESTWOOD DR NW,Building fire,41.984916,-91.713532
Cedar Rapids Fire Department,5,7/30/11,2011,1100 6th ST SE,Building fire,41.9729278,-91.6556333
Cedar Rapids Fire Department,5,7/30/11,2011,1150 6th ST SE,Building fire,41.9725774,-91.6548191
Cedar Rapids Fire Department,5,7/30/11,2011,1113 6th ST SE,Building fire,41.9728148,-91.6555628
Cedar Rapids Fire Department,5,7/31/11,2011,279 PEACE AVE NW,"Cooking fire, confined to container",41.974383,-91.733724
Cedar Rapids Fire Department,5,8/3/11,2011,329 19TH ST SE,"Cooking fire, confined to container",41.989158,-91.6428959
Cedar Rapids Fire Department,4,8/5/11,2011,1030 MEMORIAL DR SE,Building fire,41.974926,-91.627422
Cedar Rapids Fire Department,9,8/8/11,2011,341 GINNY LN NE,Fire in mobile home used as fixed residence,42.0304902,-91.6907787
Cedar Rapids Fire Department,7,8/12/11,2011,310 5TH AVE SE,"Cooking fire, confined to container",41.9759389,-91.663465
Cedar Rapids Fire Department,6,8/13/11,2011,902 16TH AVE SE,Building fire,41.971079,-91.652482
Cedar Rapids Fire Department,6,8/14/11,2011,2261 C ST SW,"Cooking fire, confined to container",41.9574265,-91.6500544
Cedar Rapids Fire Department,7,8/14/11,2011,902 16th St SE,Building fire,41.9779292,-91.6465
Cedar Rapids Fire Department,5,8/16/11,2011,532 22ND ST SE,"Cooking fire, confined to container",41.981377,-91.636328
Cedar Rapids Fire Department,6,8/17/11,2011,1220 1ST AVE E,"Cooking fire, confined to container",41.9888386,-91.6600383
Cedar Rapids Fire Department,4,8/20/11,2011,1829 B AV NE,Building fire,41.9934,-91.6471
Cedar Rapids Fire Department,4,8/20/11,2011,1823 B AVE NE,Building fire,41.993316,-91.647245
Cedar Rapids Fire Department,7,8/20/11,2011,5805 MUIRFIELD DR SW,Building fire,41.919917,-91.634575
Cedar Rapids Fire Department,3,8/25/11,2011,1541 D AVE NE,Building fire,41.992058,-91.654224
Cedar Rapids Fire Department,10,8/27/11,2011,2417 DESOTO ST SW,Building fire,41.9778795,-91.6656232
Cedar Rapids Fire Department,7,8/29/11,2011,4001 44TH AVE SW,Building fire,41.935226,-91.722672
Cedar Rapids Fire Department,4,8/29/11,2011,4333 1ST AVE SW Apt 308,Building fire,41.9671918,-91.7270598
Cedar Rapids Fire Department,11,9/1/11,2011,3410 STABLE VIEW CT NE,"Trash or rubbish fire, contained",42.013376,-91.729998
Cedar Rapids Fire Department,8,9/5/11,2011,725 41ST AVE DR SW,Building fire,41.9358886,-91.6449503
Cedar Rapids Fire Department,5,9/5/11,2011,634 41ST ST NE,"Cooking fire, confined to container",42.020659,-91.642536
Cedar Rapids Fire Department,5,9/5/11,2011,1919 CACH LN SW,Building fire,41.959049,-91.659628
Cedar Rapids Fire Department,4,9/5/11,2011,310 5TH AVE SE,"Cooking fire, confined to container",41.9759389,-91.663465
Cedar Rapids Fire Department,8,9/6/11,2011,1505 48TH ST NE,Building fire,42.026064,-91.658741
Cedar Rapids Fire Department,7,9/8/11,2011,2222 1ST AVE E,Building fire,41.9978689,-91.637401
Cedar Rapids Fire Department,5,9/9/11,2011,1225 2ND AVE SE,Building fire,41.984304,-91.65589
Cedar Rapids Fire Department,5,9/10/11,2011,1540 5TH AVE SE,Building fire,41.982895,-91.648839
Cedar Rapids Fire Department,5,9/11/11,2011,1717 D ST SW,Building fire,41.9630469,-91.661892
Cedar Rapids Fire Department,5,9/11/11,2011,1717 D ST SW,Building fire,41.9630469,-91.661892
Cedar Rapids Fire Department,5,9/11/11,2011,1719 D ST SW,Building fire,41.9630417,-91.6618829
Cedar Rapids Fire Department,10,9/14/11,2011,1950 DODGE RD NE Apt 108,Building fire,42.027372,-91.6671739
Cedar Rapids Fire Department,10,9/16/11,2011,6506 COLORADO DR SW,Building fire,41.915339,-91.664424
Cedar Rapids Fire Department,8,9/16/11,2011,2575 60TH AVE SW,"Trash or rubbish fire, contained",41.918225,-91.703253
Cedar Rapids Fire Department,7,9/18/11,2011,2911 LONG BLUFF RD NE,Building fire,42.009123,-91.69408
Cedar Rapids Fire Department,5,9/24/11,2011,1371 19TH AVE SW,Building fire,41.959591,-91.691443
Cedar Rapids Fire Department,7,9/25/11,2011,2128 NORTH TOWNE CT NE Apt 1,Building fire,42.0339413,-91.6718413
Cedar Rapids Fire Department,6,9/25/11,2011,3227 AGIN CT NE,"Cooking fire, confined to container",42.0342595,-91.6886293
Cedar Rapids Fire Department,5,9/26/11,2011,1525 7th Ave SE,Building fire,41.9802729,-91.649279
Cedar Rapids Fire Department,7,9/28/11,2011,1221 15TH ST SE Apt 111,"Cooking fire, confined to container",41.9735326,-91.6490724
Cedar Rapids Fire Department,10,9/30/11,2011,5600 J ST SW,"Trash or rubbish fire, contained",41.9202643,-91.6666158
Cedar Rapids Fire Department,6,10/1/11,2011,6126 ROCKWELL DR NE,"Cooking fire, confined to container",42.039779,-91.6475339
Cedar Rapids Fire Department,4,10/1/11,2011,1400 3RD ST NW,Building fire,41.9868237,-91.6773551
Cedar Rapids Fire Department,7,10/2/11,2011,344 19TH ST SE,Building fire,41.987315,-91.642452
Cedar Rapids Fire Department,6,10/3/11,2011,4017 LENOX AVE NE,"Cooking fire, confined to container",42.020098,-91.641907
Cedar Rapids Fire Department,4,10/5/11,2011,209 7th ST,Building fire,41.972646,-91.679671
Cedar Rapids Fire Department,6,10/7/11,2011,1121 3RD ST SW,Building fire,41.9662625,-91.670044
Cedar Rapids Fire Department,0,10/10/11,2011,401 76TH AVE SW,Building fire,41.9049651,-91.668637
Cedar Rapids Fire Department,6,10/13/11,2011,82 SIMPSON ST SW,Building fire,41.9236855,-91.6507005
Cedar Rapids Fire Department,6,10/13/11,2011,82 Simpson ST SW,Building fire,41.9236855,-91.6507005
Cedar Rapids Fire Department,7,10/15/11,2011,3320 QUEEN DR SW Apt 313,"Cooking fire, confined to container",41.944251,-91.715189
Cedar Rapids Fire Department,5,10/19/11,2011,2014 K ST SW,Building fire,41.95822,-91.669068
Cedar Rapids Fire Department,10,10/23/11,2011,1620 SPYGLASS HILL NE,"Cooking fire, confined to container",42.03855,-91.660387
Cedar Rapids Fire Department,6,10/26/11,2011,120 23RD STR DR SE,Building fire,41.999434,-91.635448
Cedar Rapids Fire Department,5,10/26/11,2011,120 23RD STR DR SE,Building fire,41.999434,-91.635448
Cedar Rapids Fire Department,9,10/27/11,2011,2060 GLASS RD NE Apt 103,"Cooking fire, confined to container",42.013526,-91.669173
Cedar Rapids Fire Department,5,10/28/11,2011,5560 6TH ST SW Apt 215,"Cooking fire, confined to container",41.923874,-91.677552
Cedar Rapids Fire Department,12,10/29/11,2011,1425 60TH AVE SW,Building fire,41.914363,-91.689853
Cedar Rapids Fire Department,9,10/30/11,2011,3962 SHERMAN ST NE,"Cooking fire, confined to container",42.0198463,-91.6600579
Cedar Rapids Fire Department,3,10/30/11,2011,211 15TH ST SE,"Cooking fire, confined to container",41.986787,-91.65129
Cedar Rapids Fire Department,4,11/1/11,2011,900 CENTER POINT RD NE,Building fire,41.995861,-91.662313
Cedar Rapids Fire Department,5,11/2/11,2011,1243 20TH ST SW,Building fire,41.965818,-91.698704
Cedar Rapids Fire Department,4,11/4/11,2011,5200 EDGEWOOD RD NE,"Cooking fire, confined to container",42.0309076,-91.7008043
Cedar Rapids Fire Department,4,11/8/11,2011,826 17TH ST SE,Building fire,41.97857,-91.646127
Cedar Rapids Fire Department,10,11/12/11,2011,2105 NORTH TOWNE CT NE Apt 4,"Cooking fire, confined to container",42.0339458,-91.6707164
Cedar Rapids Fire Department,5,11/12/11,2011,720 29TH ST SE,Building fire,41.9779484,-91.6256142
Cedar Rapids Fire Department,6,11/13/11,2011,4861 1ST AVE W Apt 1C,Building fire,41.9668161,-91.7337787
Cedar Rapids Fire Department,7,11/16/11,2011,1710 16TH ST SE,Building fire,41.969297,-91.6458959
Cedar Rapids Fire Department,7,11/17/11,2011,1050 WENIG RD NE,Building fire,41.999665,-91.676801
Cedar Rapids Fire Department,3,11/21/11,2011,1618 2ND AVE SE,"Cooking fire, confined to container",41.989416,-91.648299
Cedar Rapids Fire Department,9,11/22/11,2011,1620 PARK TOWNE PL NE,"Cooking fire, confined to container",42.0190073,-91.6608231
Cedar Rapids Fire Department,7,11/24/11,2011,2042 LINN BLVD SE,"Cooking fire, confined to container",41.993408,-91.632357
Cedar Rapids Fire Department,4,11/26/11,2011,1111 19TH AVE SW,Building fire,41.959506,-91.684082
Cedar Rapids Fire Department,5,11/29/11,2011,418 2ND ST NE,Fires in structure other than in a building,41.9808548,-91.6704926
Cedar Rapids Fire Department,5,11/30/11,2011,1552 7TH AVE SE,Building fire,41.980726,-91.648138
Cedar Rapids Fire Department,9,12/3/11,2011,1004 DOVER ST NE,"Cooking fire, confined to container",42.023783,-91.649908
Cedar Rapids Fire Department,7,12/7/11,2011,1710 16TH ST SE,"Fuel burner/boiler malfunction, fire confined",41.969297,-91.6458959
Cedar Rapids Fire Department,9,12/7/11,2011,255 15TH ST NW,Building fire,41.973527,-91.691566
Cedar Rapids Fire Department,11,12/12/11,2011,205 40TH STR DR SE,"Trash or rubbish fire, contained",42.018306,-91.6306819
Cedar Rapids Fire Department,5,12/13/11,2011,400 COLLINS RD NE,Building fire,42.0280838,-91.6324042
Cedar Rapids Fire Department,6,12/15/11,2011,109 BRENTWOOD DR NE,"Trash or rubbish fire, contained",42.0430769,-91.624345
Cedar Rapids Fire Department,5,12/15/11,2011,340 16TH ST SE,"Cooking fire, confined to container",41.987518,-91.647554
Cedar Rapids Fire Department,6,12/17/11,2011,5560 6TH ST SW Apt 111,Building fire,41.923874,-91.677552
Cedar Rapids Fire Department,6,12/21/11,2011,816 15TH AVE SW Apt 2,"Cooking fire, confined to container",41.9629059,-91.6805416
Cedar Rapids Fire Department,4,12/22/11,2011,5TH AV SW and 9TH ST SW,Building fire,41.9706821,-91.6812308
Cedar Rapids Fire Department,5,12/23/11,2011,505 9TH ST SW,Building fire,41.970477,-91.680972
Cedar Rapids Fire Department,4,12/23/11,2011,4900 16TH AVE SW Apt 212,Building fire,41.9648399,-91.7348633
Cedar Rapids Fire Department,6,12/24/11,2011,1140 PARK PL NE,Building fire,42.030763,-91.651833
Cedar Rapids Fire Department,4,12/25/11,2011,1026 DOUBLETREE CT NE,"Cooking fire, confined to container",42.047828,-91.652458
Cedar Rapids Fire Department,5,12/25/11,2011,1515 ARIZONA CT NE,Building fire,42.015633,-91.658411
Cedar Rapids Fire Department,7,12/27/11,2011,2407 BUCKINGHAM DR NW Apt 111,"Trash or rubbish fire, contained",42.0043308,-91.701882
Cedar Rapids Fire Department,4,12/29/11,2011,824 6TH ST SW,Building fire,41.9678677,-91.6770964
Cedar Rapids Fire Department,7,12/29/11,2011,3300 C ST SW,Building fire,41.943937,-91.638699
Cedar Rapids Fire Department,4,12/30/11,2011,427 ASHTON PL NE Apt 93,"Cooking fire, confined to container",42.0414176,-91.640987
Cedar Rapids Fire Department,3,1/2/12,2012,130 JACOLYN DR SW Apt 6,Building fire,41.966216,-91.731478
Cedar Rapids Fire Department,5,1/2/12,2012,310 5TH AVE SE Apt 1230,Building fire,41.9759389,-91.663465
Cedar Rapids Fire Department,7,1/3/12,2012,1330 SIERRA DR NE Apt 5,"Cooking fire, confined to container",42.00233,-91.667911
Cedar Rapids Fire Department,5,1/3/12,2012,6706 ARBOR LN NE,Building fire,42.0456969,-91.661875
Cedar Rapids Fire Department,5,1/3/12,2012,6706 ARBOR LN NE,Building fire,42.0456969,-91.661875
Cedar Rapids Fire Department,5,1/3/12,2012,6706 ARBOR LN NE,Building fire,42.0456969,-91.661875
Cedar Rapids Fire Department,6,1/4/12,2012,362 19TH ST SE,Building fire,41.985976,-91.6425299
Cedar Rapids Fire Department,5,1/10/12,2012,406 E AVE NW,Building fire,41.978152,-91.678915
Cedar Rapids Fire Department,3,1/11/12,2012,1201 15TH ST SE Apt 109,"Cooking fire, confined to container",41.972777,-91.649837
Cedar Rapids Fire Department,5,1/16/12,2012,1014 BEALER CT SE,"Fire in motor home, camper, recreational vehicle",41.977033,-91.651435
Cedar Rapids Fire Department,5,1/16/12,2012,1010 Bealer CT SE,Building fire,41.9769859,-91.651541
Cedar Rapids Fire Department,5,1/16/12,2012,1014 Bealer CT SE,Building fire,41.977033,-91.651435
Cedar Rapids Fire Department,7,1/23/12,2012,3538 ELMWOOD CT NE,Building fire,42.015259,-91.675851
Cedar Rapids Fire Department,6,1/25/12,2012,511 21ST ST NE,Building fire,41.999009,-91.643708
Cedar Rapids Fire Department,6,1/28/12,2012,2609 JOHNSON AVE NW,"Fuel burner/boiler malfunction, fire confined",41.974317,-91.707543
Cedar Rapids Fire Department,5,1/28/12,2012,1001 1ST ST SW,"Chimney or flue fire, confined to chimney or flue",41.968257,-91.665796
Cedar Rapids Fire Department,5,1/29/12,2012,2725 TERESA DR SW,Building fire,41.951052,-91.655333
Cedar Rapids Fire Department,4,1/30/12,2012,1638 3RD AVE SE Apt 2,Building fire,41.988938,-91.646823
Cedar Rapids Fire Department,3,1/31/12,2012,1427 4TH AVE SE,Building fire,41.983419,-91.651672
Cedar Rapids Fire Department,3,2/1/12,2012,5712 ADDISON AVE NE,Building fire,42.0353939,-91.647107
Cedar Rapids Fire Department,6,2/3/12,2012,1711 Washington AVE SE,Building fire,41.985325,-91.645753
Cedar Rapids Fire Department,6,2/3/12,2012,1707 WASHINGTON AVE SE,Building fire,41.985329,-91.6459
Cedar Rapids Fire Department,6,2/3/12,2012,1701 Washington AV SE,Building fire,41.985445,-91.646077
Cedar Rapids Fire Department,12,2/3/12,2012,7525 BERTRAM RD SE,Building fire,41.9614859,-91.5698543
Cedar Rapids Fire Department,4,2/4/12,2012,500 BLAIRS FERRY RD NE,"Cooking fire, confined to container",42.0351707,-91.6398165
Cedar Rapids Fire Department,7,2/8/12,2012,1321 15TH ST SE,"Cooking fire, confined to container",41.9725208,-91.649068
Cedar Rapids Fire Department,7,2/10/12,2012,1319 SIERRA DR NE,Building fire,42.002481,-91.669364
Cedar Rapids Fire Department,7,2/11/12,2012,1227 BELMONT PKY NW,Building fire,41.984695,-91.702466
Cedar Rapids Fire Department,6,2/12/12,2012,3500 PRAIRIE DR NE,"Trash or rubbish fire, contained",42.0141769,-91.652239
Cedar Rapids Fire Department,8,2/12/12,2012,6248 ROCKWELL DR NE Apt 105,"Cooking fire, confined to container",42.0406435,-91.6485704
Cedar Rapids Fire Department,6,2/12/12,2012,2729 BRYANT BLVD SW,Building fire,41.952159,-91.750705
Cedar Rapids Fire Department,6,2/13/12,2012,1459 2nd ST SE,Building fire,41.967322,-91.65541
Cedar Rapids Fire Department,7,2/18/12,2012,1013 WRIGHT BROTHERS BLVD SW,"Chimney or flue fire, confined to chimney or flue",41.8908189,-91.6828646
Cedar Rapids Fire Department,4,2/20/12,2012,141 37TH ST NE,Building fire,42.0159214,-91.6365121
Cedar Rapids Fire Department,7,2/23/12,2012,2010 GLASS RD NE Apt 301,"Cooking fire, confined to container",42.0125994,-91.6689351
Cedar Rapids Fire Department,4,2/24/12,2012,421 C AVE NW,Building fire,41.977526,-91.679449
Cedar Rapids Fire Department,5,2/26/12,2012,215 22ND ST NW,Building fire,41.973146,-91.703066
Cedar Rapids Fire Department,4,2/26/12,2012,1820 A AVE NE Apt 6,"Cooking fire, confined to container",41.992997,-91.646806
Cedar Rapids Fire Department,3,2/27/12,2012,7330 Revere DR NE,Building fire,42.051352,-91.637298
Cedar Rapids Fire Department,7,3/1/12,2012,6000 SHARON LN NW,Building fire,41.973612,-91.748169
Cedar Rapids Fire Department,8,3/2/12,2012,1651 34TH ST SE,Building fire,41.967989,-91.619001
Cedar Rapids Fire Department,6,3/2/12,2012,2261 C ST SW Apt 14,"Cooking fire, confined to container",41.9574265,-91.6500544
Cedar Rapids Fire Department,5,3/2/12,2012,2263 C ST SW Apt 8,Building fire,41.9573872,-91.6500042
Cedar Rapids Fire Department,6,3/3/12,2012,2040 GLASS RD NE,Building fire,42.0135618,-91.6693502
Cedar Rapids Fire Department,0,3/3/12,2012,2050 GLASS RD NE,Building fire,42.0127384,-91.6694312
Cedar Rapids Fire Department,7,3/9/12,2012,1606 SIERRA DR NE,Building fire,42.005189,-91.667607
Cedar Rapids Fire Department,6,3/9/12,2012,3640 BEL AIR DR SE,Building fire,41.97079,-91.614255
Cedar Rapids Fire Department,3,3/9/12,2012,1604 Sierra DR NE,Building fire,42.0050592,-91.6681777
Cedar Rapids Fire Department,3,3/10/12,2012,5625 SKYLINE CT NW,Building fire,41.97059,-91.744694
Cedar Rapids Fire Department,4,3/11/12,2012,515 ASHTON PL NE Apt 47,"Trash or rubbish fire, contained",42.0416681,-91.6400742
Cedar Rapids Fire Department,4,3/12/12,2012,275 33RD AVE SW,"Incinerator overload or malfunction, fire confined",41.9444691,-91.6683162
Cedar Rapids Fire Department,9,3/12/12,2012,5005 BOWLING ST SW,"Cooking fire, confined to container",41.92902,-91.6558079
Cedar Rapids Fire Department,5,3/13/12,2012,1255 20TH AVE SW,"Fire in motor home, camper, recreational vehicle",41.958504,-91.687989
Cedar Rapids Fire Department,5,3/14/12,2012,2000 WILEY BLVD SW Apt 106,Building fire,41.9597372,-91.7266806
Cedar Rapids Fire Department,6,3/16/12,2012,1221 Sierra DR NE,Building fire,42.002481,-91.669364
Cedar Rapids Fire Department,6,3/16/12,2012,1221 Sierra DR NE,Building fire,42.002481,-91.669364
Cedar Rapids Fire Department,6,3/16/12,2012,1221 Sierra DR NE,Building fire,42.002481,-91.669364
Cedar Rapids Fire Department,6,3/16/12,2012,1221 SIERRA DR NE,Building fire,42.002481,-91.669364
Cedar Rapids Fire Department,6,3/16/12,2012,1221 Sierra DR NE,Building fire,42.002481,-91.669364
Cedar Rapids Fire Department,6,3/17/12,2012,419 2ND AVE SE,"Cooking fire, confined to container",41.9792739,-91.66465
Cedar Rapids Fire Department,4,3/19/12,2012,1025 G AVE NW,Building fire,41.979811,-91.687306
Cedar Rapids Fire Department,1,3/20/12,2012,421 6TH AVE SW,Building fire,41.969931,-91.675567
Cedar Rapids Fire Department,3,3/20/12,2012,3929 20TH AVE SW Apt 2,Building fire,41.959884,-91.7232609
Cedar Rapids Fire Department,5,3/23/12,2012,427 ASHTON PL NE,"Cooking fire, confined to container",42.0414176,-91.640987
Cedar Rapids Fire Department,5,3/25/12,2012,308 JACOLYN DR SW Apt 8,Building fire,41.964872,-91.733186
Cedar Rapids Fire Department,4,3/29/12,2012,836 9TH ST SW,Building fire,41.967493,-91.681633
Cedar Rapids Fire Department,6,3/29/12,2012,3317 ROSEWOOD CT NE,Building fire,42.012169,-91.668818
Cedar Rapids Fire Department,9,3/31/12,2012,2053 NORTH TOWNE CT NE Apt 3,"Cooking fire, confined to container",42.0339475,-91.670271
Cedar Rapids Fire Department,7,4/3/12,2012,2030 1ST AVE E Apt BLK,"Cooking fire, confined to container",41.995924,-91.640007
Cedar Rapids Fire Department,7,4/4/12,2012,2700 HICKORY DR SW,"Chimney or flue fire, confined to chimney or flue",41.957378,-91.708253
Cedar Rapids Fire Department,2,4/4/12,2012,1001 1ST ST SW,Building fire,41.968257,-91.665796
Cedar Rapids Fire Department,8,4/6/12,2012,1714 34TH ST NE,Building fire,42.013837,-91.662341
