Service Name,time_diff_edit,Incident Date,Year,Full Address,Fire Incident Type,lat,long
Williamsburg Fire Department,8,11/21/05,2005,2557 F-52 TRAIL,Building fire,43.1507776,-93.1496324
Williamsburg Fire Department,8,12/29/05,2005,502 TANGER DRIVE,Fires in structure other than in a building,41.6888104,-92.0037021
Williamsburg Fire Department,8,1/19/06,2006,2172 M AVENUE,"Incinerator overload or malfunction, fire confined",41.6914637,-92.0650676
Williamsburg Fire Department,3,2/8/06,2006,506 SHORT STREET Apt APT 2,"Cooking fire, confined to container",41.6617607,-92.0201451
Williamsburg Fire Department,10,4/17/06,2006,2470 PP AVENUE,Building fire,41.6482435,-91.9968612
Williamsburg Fire Department,3,9/25/06,2006,607 NORTH STREET,"Cooking fire, confined to container",41.6647226,-92.0142374
Williamsburg Fire Department,6,10/3/06,2006,2580 230TH STREET,Building fire,41.6734555,-91.9914815
Williamsburg Fire Department,10,10/11/06,2006,2526 S AVENUE,Building fire,41.6376514,-91.949217
Williamsburg Fire Department,12,12/21/06,2006,3098 P AVENUE,Building fire,41.5543961,-92.0038366
Williamsburg Fire Department,11,2/28/07,2007,2446 190TH STREET,Building fire,41.7314274,-92.0364968
Williamsburg Fire Department,6,3/22/07,2007,2401 220TH STREET,Building fire,41.6876985,-92.0262363
Williamsburg Fire Department,5,3/25/07,2007,340 WEST EVANS,Building fire,41.6895816,-92.011745
Williamsburg Fire Department,27,12/24/07,2007,2046 R AVENUE,Building fire,41.7094598,-91.9686695
Williamsburg Fire Department,5,4/5/08,2008,101 Leo Blvd,"Cooking fire, confined to container",41.6560726,-92.0076365
Williamsburg Fire Department,14,4/30/08,2008,2961 F 52 Trail,Building fire,43.1507776,-93.1496324
Williamsburg Fire Department,7,5/1/08,2008,2191 R AVENUE,Building fire,41.7021273,-91.9687876
Williamsburg Fire Department,10,1/4/09,2009,229 D Street,Building fire,41.7310105,-92.0040111
Williamsburg Fire Department,5,5/19/09,2009,120 TANGER DR,Building fire,41.6916836,-92.0073764
Williamsburg Fire Department,6,6/16/09,2009,507 S WALNUT,"Cooking fire, confined to container",41.6617537,-92.0191215
Williamsburg Fire Department,11,9/26/09,2009,1768 R AVENUE,Building fire,41.7624433,-91.967919
Williamsburg Fire Department,5,10/1/09,2009,2648 240TH ST,Building fire,41.6591541,-91.9705918
Williamsburg Fire Department,13,10/27/09,2009,655 8TH AVE,Building fire,41.728541,-91.9966963
Williamsburg Fire Department,6,12/5/09,2009,400 NORTH ST,Building fire,41.6647318,-92.0114675
Williamsburg Fire Department,5,12/16/09,2009,533 HAWKEYE DR,Fire in mobile home used as fixed residence,41.6810881,-92.0148468
Williamsburg Fire Department,8,2/24/10,2010,2630 265TH ST,Building fire,41.6227717,-91.9836179
Williamsburg Fire Department,3,7/12/10,2010,300 FRANKLIN ST,Building fire,41.6636095,-92.0059409
Williamsburg Fire Department,7,8/28/10,2010,335 EVANS ST,Building fire,41.690112,-92.0063558
Williamsburg Fire Department,4,10/3/10,2010,204 E WALNUT,Building fire,41.662801,-92.0058932
Williamsburg Fire Department,9,10/9/10,2010,847 COAKLEY,"Cooking fire, confined to container",41.5828622,-92.0055132
Williamsburg Fire Department,2,11/16/10,2010,100 North St Apt 2,"Cooking fire, confined to container",41.6646775,-92.0073479
Williamsburg Fire Department,10,12/9/10,2010,748 F St,Building fire,41.7285147,-91.996685
Williamsburg Fire Department,16,1/13/11,2011,2776 W AVE,"Chimney or flue fire, confined to chimney or flue",41.6903625,-91.8725687
Williamsburg Fire Department,6,3/1/11,2011,235 EVANS ST,"Cooking fire, confined to container",41.6898808,-92.0063601
Williamsburg Fire Department,4,4/2/11,2011,406 E STATE ST,Building fire,41.6616227,-92.0023045
Williamsburg Fire Department,5,4/3/11,2011,406 E STATE ST,Building fire,41.6616227,-92.0023045
Williamsburg Fire Department,15,6/1/11,2011,3331 260TH ST,Building fire,41.6295449,-91.8464044
Williamsburg Fire Department,7,9/4/11,2011,461 HATTER AVE,Building fire,41.584556,-92.0043158
Williamsburg Fire Department,8,9/30/11,2011,2456 U AVE,Fires in structure other than in a building,41.6561011,-91.9103434
Williamsburg Fire Department,12,11/10/11,2011,2911 S AVE,Building fire,41.5827859,-91.9463086
Williamsburg Fire Department,8,1/5/12,2012,2677 280th ST,Building fire,41.6010187,-91.9701652
Williamsburg Fire Department,8,4/27/12,2012,332 10TH AVE,Building fire,41.7323798,-91.9935549
Williamsburg Fire Department,5,2/9/13,2013,533 HAWKEYE DR Apt 2,Building fire,41.6810881,-92.0148468
Williamsburg Fire Department,12,4/29/13,2013,2911 S AVE,Building fire,41.5827859,-91.9463086
Williamsburg Fire Department,9,10/27/13,2013,100 VILLAGE VIEW CIR,"Cooking fire, confined to container",41.6719719,-92.0023341
Williamsburg Fire Department,7,11/25/13,2013,306 W OAK ST,Building fire,41.6591292,-92.0103764
Williamsburg Fire Department,13,1/16/14,2014,2323 290th ST,Building fire,41.5829916,-92.0512248
Williamsburg Fire Department,10,2/17/14,2014,2543 Q BLVD,Building fire,41.6344653,-91.9783989
Williamsburg Fire Department,7,3/14/14,2014,2752 200th St.,"Chimney or flue fire, confined to chimney or flue",41.716388,-91.9590265
Williamsburg Fire Department,10,3/21/14,2014,1862 230th ST,Building fire,41.6734162,-92.1316192
Williamsburg Fire Department,12,3/25/14,2014,3028 225th ST,Building fire,41.6808385,-91.905447
Williamsburg Fire Department,2,5/11/14,2014,549 S Maplewood Drive,Building fire,41.6538534,-91.9977352
Williamsburg Fire Department,13,12/8/14,2014,1903 247TH ST,Building fire,41.6479376,-92.1239522
Amana Fire District,5,7/15/10,2010,2812 G ST,Building fire,41.8007429,-91.8985248
Amana Fire District,5,7/15/10,2010,2812 G ST,Building fire,41.8007429,-91.8985248
Amana Fire District,7,4/3/11,2011,1111 27th AVE,Building fire,41.8016186,-91.8998741
Amana Fire District,11,9/24/11,2011,3228 Benton Iowa RD,Fires in structure other than in a building,41.861709,-91.8497565
Amana Fire District,9,8/4/12,2012,1007 26 th ST,Building fire,41.7967719,-91.9023183
Amana Fire District,10,11/11/12,2012,1132 26th AVE,"Cooking fire, confined to container",41.7958658,-91.9024684
Amana Fire District,11,4/19/13,2013,306 220TH TRL,"Chimney or flue fire, confined to chimney or flue",41.7762348,-91.9671084
Amana Fire District,15,6/22/13,2013,3192 110th ST,Building fire,41.8469898,-91.8553481
Amana Fire District,16,2/13/14,2014,3352 110th ST,"Chimney or flue fire, confined to chimney or flue",41.8472045,-91.8409927
Amana Fire District,17,2/28/14,2014,1708 4th ST,Building fire,41.8073233,-91.9673825
Amana Fire District,13,4/25/14,2014,412 Street ST,Building fire,41.808061,-91.9637905
Amana Fire District,6,6/13/14,2014,715 38th ave AVE,"Fire in portable building, fixed location",41.8025421,-91.8781829
Coralville Fire Department,9,1/7/04,2004,503 Grandview CT,Building fire,41.6528853,-91.5588494
Coralville Fire Department,7,1/14/04,2004,2411 2nd ST Apt 4,Building fire,41.6840772,-91.5992285
Coralville Fire Department,4,1/17/04,2004,758 22nd AVE,Building fire,41.6824382,-91.5954697
Coralville Fire Department,11,1/28/04,2004,2420 Old Farmstead RD,Building fire,41.7045793,-91.6049467
Coralville Fire Department,4,2/27/04,2004,605 12th AVE,Building fire,41.67729,-91.580086
Coralville Fire Department,4,2/27/04,2004,607 12th AVE,Building fire,41.677454,-91.580082
Coralville Fire Department,6,3/5/04,2004,2036 9th ST,"Cooking fire, confined to container",41.6836575,-91.5927903
Coralville Fire Department,6,3/10/04,2004,950 23rd AVE,"Cooking fire, confined to container",41.6850535,-91.5976429
Coralville Fire Department,3,3/12/04,2004,1413 2nd ST,"Cooking fire, confined to container",41.6764117,-91.5838888
Coralville Fire Department,7,4/19/04,2004,1210 5th ST,Building fire,41.6760488,-91.5807385
Coralville Fire Department,4,5/1/04,2004,705 7th AVE,Building fire,41.678592,-91.574378
Coralville Fire Department,9,5/5/04,2004,2420 Old Farmstead RD,Building fire,41.7045793,-91.6049467
Coralville Fire Department,4,5/8/04,2004,404 6th ST Apt D3,"Cooking fire, confined to container",41.675562,-91.5689079
Coralville Fire Department,0,5/12/04,2004,450 1st AVE,"Trash or rubbish fire, contained",41.6730674,-91.5655548
Coralville Fire Department,10,5/20/04,2004,2125 Rosemont DR,Building fire,41.69979,-91.591262
Coralville Fire Department,8,5/30/04,2004,516 2nd ST,"Cooking fire, confined to container",41.6708638,-91.5735754
Coralville Fire Department,4,6/1/04,2004,2411 2nd ST,Building fire,41.6840772,-91.5992285
Coralville Fire Department,4,6/4/04,2004,1451 Coral Ridge AVE Apt 608,"Cooking fire, confined to container",41.690327,-91.6052831
Coralville Fire Department,3,6/15/04,2004,420 1st AVE Apt 102,Building fire,41.6728255,-91.5655339
Coralville Fire Department,7,6/18/04,2004,2074 South Ridge DR,Building fire,41.694047,-91.590778
Coralville Fire Department,1,6/21/04,2004,731 20th AVE Apt 4,"Cooking fire, confined to container",41.6808905,-91.5907662
Coralville Fire Department,7,6/21/04,2004,1401 9th ST,"Cooking fire, confined to container",41.6842384,-91.5822207
Coralville Fire Department,4,6/23/04,2004,620 9th ST,Building fire,41.6837967,-91.579178
Coralville Fire Department,8,7/17/04,2004,2440 10th ST,"Cooking fire, confined to container",41.687852,-91.601292
Coralville Fire Department,3,8/20/04,2004,734 12th AVE,Building fire,41.681291,-91.580648
Coralville Fire Department,9,8/22/04,2004,1 Lynncrest CIR,Building fire,41.697593,-91.5925029
Coralville Fire Department,0,9/19/04,2004,1451 Coral Ridge AVE Apt 306,"Trash or rubbish fire, contained",41.690327,-91.6052831
Coralville Fire Department,4,9/26/04,2004,407 2nd AVE Apt 12,Building fire,41.6726152,-91.5669233
Coralville Fire Department,3,10/6/04,2004,715 13th AVE,Building fire,41.679774,-91.581096
Coralville Fire Department,5,10/15/04,2004,932 Boston WAY Apt 4,"Cooking fire, confined to container",41.685027,-91.599745
Coralville Fire Department,13,10/18/04,2004,71 2nd ST,Fires in structure other than in a building,41.668116,-91.562204
Coralville Fire Department,0,11/28/04,2004,409 2nd AVE Apt 15,Building fire,41.6726378,-91.5669232
Coralville Fire Department,1,5/1/05,2005,1900 Country Club DR,Building fire,41.6991804,-91.567519
Coralville Fire Department,7,5/2/05,2005,217 Koser AVE,"Cooking fire, confined to container",41.654752,-91.557785
Coralville Fire Department,8,5/9/05,2005,819 1st AVE,Building fire,41.681326,-91.5651199
Coralville Fire Department,5,5/16/05,2005,1454 Valley View CIR,"Cooking fire, confined to container",41.6925401,-91.5802159
Coralville Fire Department,16,6/5/05,2005,304 Western Hills,Fire in mobile home used as fixed residence,41.6822756,-91.5960643
Coralville Fire Department,5,11/3/05,2005,2351 Old Hospital RD Apt H101,"Cooking fire, confined to container",41.7057801,-91.5986279
Coralville Fire Department,4,11/10/05,2005,200 6th ST,"Fuel burner/boiler malfunction, fire confined",41.6757695,-91.5675253
Coralville Fire Department,7,11/16/05,2005,2651 2nd ST,"Trash or rubbish fire, contained",41.6880823,-91.6064178
Coralville Fire Department,2,11/23/05,2005,074 4th AVE Apt B,"Trash or rubbish fire, contained",41.6386998,-91.5280063
Coralville Fire Department,10,12/10/05,2005,704 1st AVE,"Cooking fire, confined to container",41.6792701,-91.5669525
Coralville Fire Department,4,1/16/06,2006,1906 Lynncrest DR,"Chimney or flue fire, confined to chimney or flue",41.699127,-91.594105
Coralville Fire Department,3,2/4/06,2006,622 12th AVE,"Fuel burner/boiler malfunction, fire confined",41.677921,-91.581468
Coralville Fire Department,5,2/10/06,2006,1451 Coral Ridge AVE,"Trash or rubbish fire, contained",41.690327,-91.6052831
Coralville Fire Department,4,2/26/06,2006,1755 5th ST Apt 5,Building fire,41.679501,-91.586729
Coralville Fire Department,4,3/12/06,2006,3701 2nd ST Apt 394,Fire in mobile home used as fixed residence,41.7058983,-91.6320969
Coralville Fire Department,6,3/13/06,2006,1351 Southview CIR,"Chimney or flue fire, confined to chimney or flue",41.6903858,-91.5775695
Coralville Fire Department,10,3/18/06,2006,1968 High View RD,"Cooking fire, confined to container",41.699419,-91.571057
Coralville Fire Department,3,3/23/06,2006,2010 Terra LN,"Cooking fire, confined to container",41.703712,-91.5910155
Coralville Fire Department,7,3/26/06,2006,830 Timber CT,"Cooking fire, confined to container",41.700147,-91.581202
Coralville Fire Department,8,4/2/06,2006,75 2nd ST,Building fire,41.6683337,-91.5629216
Coralville Fire Department,1,4/13/06,2006,2187 Westminster CIR,Building fire,41.702374,-91.553741
Coralville Fire Department,1,4/13/06,2006,2189 Westminster CIR,Building fire,41.702374,-91.553741
Coralville Fire Department,6,4/16/06,2006,888 Boston WAY Apt 4,"Cooking fire, confined to container",41.6873069,-91.600059
Coralville Fire Department,3,4/28/06,2006,2201 9th ST,"Cooking fire, confined to container",41.685593,-91.594474
Coralville Fire Department,5,4/29/06,2006,2332 Liberty DR,"Cooking fire, confined to container",41.699715,-91.620397
Coralville Fire Department,8,5/12/06,2006,1961 South Ridge DR,"Cooking fire, confined to container",41.698051,-91.588266
Coralville Fire Department,7,5/28/06,2006,1512 1st AVE Apt 201B,Building fire,41.6954319,-91.567088
Coralville Fire Department,10,6/2/06,2006,301 7th ST,Building fire,41.678122,-91.568413
Coralville Fire Department,7,6/6/06,2006,2000 Crosspark RD,"Chimney or flue fire, confined to chimney or flue",41.7028809,-91.6029786
Coralville Fire Department,8,6/6/06,2006,2000 Crosspark RD,"Chimney or flue fire, confined to chimney or flue",41.7028809,-91.6029786
Coralville Fire Department,12,6/21/06,2006,1721 Brown Deer RD,Building fire,41.696997,-91.573481
Coralville Fire Department,5,6/23/06,2006,1451 Coral Ridge AVE Apt 1208,"Cooking fire, confined to container",41.690327,-91.6052831
Coralville Fire Department,1,7/2/06,2006,725 20th AVE,"Cooking fire, confined to container",41.681667,-91.590131
Coralville Fire Department,6,7/2/06,2006,349 Koser AVE,"Cooking fire, confined to container",41.654093,-91.5641459
Coralville Fire Department,11,7/13/06,2006,1461 Coral Ridge AVE Apt 1416,"Cooking fire, confined to container",41.6936787,-91.6083572
Coralville Fire Department,18,7/18/06,2006,240 Knowling DR,"Cooking fire, confined to container",41.708334,-91.566265
Coralville Fire Department,6,7/18/06,2006,2351 Old Hospital RD Apt H101,"Cooking fire, confined to container",41.7057801,-91.5986279
Coralville Fire Department,3,8/23/06,2006,2303 12th ST,"Cooking fire, confined to container",41.689273,-91.596995
Coralville Fire Department,5,9/23/06,2006,2114 10th ST,Building fire,41.6876997,-91.5922958
Coralville Fire Department,6,10/14/06,2006,504 1st AVE,Building fire,41.673794,-91.56598
Coralville Fire Department,8,10/19/06,2006,409 6th AVE,Building fire,41.6728949,-91.573759
Coralville Fire Department,8,10/20/06,2006,214 9th ST,"Cooking fire, confined to container",41.6816934,-91.5662569
Coralville Fire Department,9,10/20/06,2006,704 1/2 E 2nd AVE,Building fire,41.679505,-91.564209
Coralville Fire Department,7,10/21/06,2006,704 5th AVE,Building fire,41.678035,-91.571513
Coralville Fire Department,5,11/7/06,2006,611 1st AVE,"Cooking fire, confined to container",41.6773055,-91.5654674
Coralville Fire Department,16,11/12/06,2006,2110 Praire Du Chien RD,Building fire,41.689762,-91.52364
Coralville Fire Department,6,11/23/06,2006,501 1st AVE,Building fire,41.6735043,-91.5650032
Coralville Fire Department,8,12/9/06,2006,409 4th AVE,Building fire,41.6733091,-91.5712749
Coralville Fire Department,12,12/13/06,2006,407 4th AVE,"Cooking fire, confined to container",41.673207,-91.570536
Coralville Fire Department,7,12/14/06,2006,1710 Commercial PARK,"Cooking fire, confined to container",41.6961799,-91.614794
Coralville Fire Department,3,12/20/06,2006,210 E 9th ST Apt 1,"Trash or rubbish fire, contained",41.68134,-91.562027
Coralville Fire Department,7,12/27/06,2006,1970 Winterpark PL,"Cooking fire, confined to container",41.697202,-91.588859
Coralville Fire Department,10,10/11/07,2007,435 Koser AVE,"Cooking fire, confined to container",41.651719,-91.564107
Coralville Fire Department,11,1/7/08,2008,2351 Old Hospital RD Apt H101,"Cooking fire, confined to container",41.7057801,-91.5986279
Coralville Fire Department,6,1/7/08,2008,618 6th AVE,Building fire,41.677349,-91.573967
Coralville Fire Department,8,1/15/08,2008,1200 1st AVE,Building fire,41.6879058,-91.5654767
Coralville Fire Department,6,1/22/08,2008,956 Boston WAY Apt 8,"Cooking fire, confined to container",41.6865179,-91.6017744
Coralville Fire Department,11,2/15/08,2008,1451 Coral Ridge AVE Apt 618,"Cooking fire, confined to container",41.690327,-91.6052831
Coralville Fire Department,11,2/15/08,2008,1220 1st AVE,Building fire,41.6879455,-91.5656307
Coralville Fire Department,4,2/19/08,2008,508 5th ST Apt 4,Building fire,41.67382,-91.5729829
Coralville Fire Department,11,2/23/08,2008,107 2nd ST,Building fire,41.6696817,-91.5661901
Coralville Fire Department,4,2/27/08,2008,108 2nd AVE Apt 1,Building fire,41.669193,-91.5682452
Coralville Fire Department,4,2/28/08,2008,210 2nd ST,Building fire,41.6695738,-91.5690716
Coralville Fire Department,13,3/4/08,2008,2200 Oakdale RD,"Cooking fire, confined to container",41.70399,-91.594711
Coralville Fire Department,5,3/25/08,2008,953 Boston WAY Apt 3,"Cooking fire, confined to container",41.686457,-91.600951
Coralville Fire Department,5,4/7/08,2008,497 Linder RD,Building fire,41.690164,-91.534481
Coralville Fire Department,6,4/8/08,2008,36 Highland DR,Building fire,41.654978,-91.55504
Coralville Fire Department,8,4/12/08,2008,204 1st AVE,Building fire,41.6699455,-91.5657343
Coralville Fire Department,6,4/13/08,2008,2491 Holiday RD,"Cooking fire, confined to container",41.697777,-91.6039253
Coralville Fire Department,6,4/17/08,2008,1102 19th AVE,Building fire,41.688815,-91.589099
Coralville Fire Department,2,4/18/08,2008,628 12th AVE Apt 2,"Cooking fire, confined to container",41.677921,-91.581468
Coralville Fire Department,8,5/16/08,2008,2351 Old Hospital RD Apt H101,"Cooking fire, confined to container",41.7057801,-91.5986279
Coralville Fire Department,9,5/23/08,2008,305 4th AVE Apt 10,"Cooking fire, confined to container",41.6720265,-91.5713024
