GIS_Number,GIS_Number_2,Doing_Business_As,Class,Map Name,Hse#,Address,Deedholder,Acres,Residential Occupancy Type,Style Descr,Year Built,Total Living Area,Commercial Occupancy Type,Year Built_2,Gross Bldg Area
142733100800000,142733100800000,VACANT LAND,EXEMPT,CITY PROPERTY,0,VACANT LAND SE,CEDAR RAPIDS CITY OF,0.129,,,,,,,
143422700500000,143422700500000,VACANT LAND,EXEMPT,CITY PROPERTY,63,21ST AVE SW,CEDAR RAPIDS CITY OF,0.129,Detached Structures Only,,1950,,,,
142047900500000,142047900500000,VACANT LAND,EXEMPT,CITY PROPERTY,615,I AVE NW,CEDAR RAPIDS CITY OF,0.13,,,,,,,
141632600700000,141632600700000,VACANT LAND,EXEMPT,CITY PROPERTY,0,VACANT LAND NE,CEDAR RAPIDS CITY OF,0.13,,,,,,,
143227601900000,143227601900000,VACANT LAND,EXEMPT,CITY PROPERTY,0,VACANT LAND SW,CEDAR RAPIDS CITY OF,0.13,,,,,,,
142010501600000,142010501600000,VACANT LAND,EXEMPT,CITY PROPERTY,1600,6TH ST NW,CEDAR RAPIDS CITY OF,0.132,,,,,,,
142017800200000,142017800200000,VACANT LAND,EXEMPT,CITY PROPERTY,1527,6TH ST NW,CEDAR RAPIDS CITY OF,0.132,,,,,,,
142017900100000,142017900100000,VACANT LAND,EXEMPT,CITY PROPERTY,1526,6TH ST NW,CEDAR RAPIDS CITY OF,0.132,,,,,,,
142018701000000,142018701000000,VACANT LAND,EXEMPT,CITY PROPERTY,1313,ELLIS BLVD NW,CEDAR RAPIDS CITY OF,0.132,,,,,,,
142041000900000,142041000900000,VACANT LAND,EXEMPT,CITY PROPERTY,620,I AVE NW,CEDAR RAPIDS CITY OF,0.132,,,,,,,
142041001000000,142041001000000,VACANT LAND,EXEMPT,CITY PROPERTY,614,I AVE NW,CEDAR RAPIDS CITY OF,0.132,,,,,,,
142041001200000,142041001200000,VACANT LAND,EXEMPT,CITY PROPERTY,604,I AVE NW,CEDAR RAPIDS CITY OF,0.132,,,,,,,
142920300500000,142920300500000,VACANT LAND,EXEMPT,CITY PROPERTY,0,VACANT LAND NW,CEDAR RAPIDS CITY OF,0.132,,,,,,,
142920300600000,142920300600000,VACANT LAND,EXEMPT,CITY PROPERTY,1123,C AVE NW,CEDAR RAPIDS CITY OF,0.132,,,,,,,
142920300400000,142920300400000,VACANT LAND,EXEMPT,CITY PROPERTY,1113,C AVE NW,CEDAR RAPIDS CITY OF,0.1321,,,,,,,
141745200200000,141745200200000,VACANT LAND,EXEMPT,CITY PROPERTY,0,VACANT LAND NW,CEDAR RAPIDS CITY OF,0.134,,,,,,,
142048000300000,142048000300000,VACANT LAND,EXEMPT,CITY PROPERTY,315,H AVE NW,CEDAR RAPIDS CITY OF,0.135,,,,,,,
142916300500000,142916300500000,VACANT LAND,EXEMPT,CITY PROPERTY,846,3RD AVE SW,CEDAR RAPIDS CITY OF,0.137,,,,,,,
142948100400000,142948100400000,VACANT LAND,EXEMPT,CITY PROPERTY,729,10TH AVE SW,CEDAR RAPIDS CITY OF,0.138,,,,,,,
142018700300000,142018700300000,VACANT LAND,EXEMPT,CITY PROPERTY,1343,ELLIS BLVD NW,CEDAR RAPIDS CITY OF,0.138,,,,,,,
142847700100000,142847700100000,VACANT LAND,EXEMPT,CITY PROPERTY,10,16TH AVE SW,CEDAR RAPIDS CITY OF,0.138,,,,,,,
142715501200000,142715501200000,VACANT LAND,EXEMPT,CITY PROPERTY,0,VACANT LAND SE,CEDAR RAPIDS CITY OF,0.138,,,,,,,
142040600500000,142040600500000,VACANT LAND,EXEMPT,CITY PROPERTY,1126,5TH ST NW,CEDAR RAPIDS CITY OF,0.14,,,,,,,
143137600100000,143137600100000,VACANT LAND,EXEMPT,CITY PROPERTY,0,VACANT LAND SW,CEDAR RAPIDS CITY OF,0.142,,,,,,,
142911000600000,142911000600000,VACANT LAND,EXEMPT,CITY PROPERTY,423,A AVE NW,CEDAR RAPIDS CITY OF,0.143,,,,,,,
142043001900000,142043001900000,VACANT LAND,EXEMPT,CITY PROPERTY,1132,ELLIS BLVD NW,CEDAR RAPIDS CITY OF,0.1469,,,,,,,
142017900600000,142017900600000,VACANT LAND,EXEMPT,CITY PROPERTY,0,VACANT LAND NW,CEDAR RAPIDS CITY OF,0.1469,,,,,,,
142017901000000,142017901000000,VACANT LAND,EXEMPT,CITY PROPERTY,1512,6TH ST NW,CEDAR RAPIDS CITY OF,0.1469,,,,,,,
142830200500000,142830200500000,VACANT LAND,EXEMPT,CITY PROPERTY,707,2ND ST SW,CEDAR RAPIDS CITY OF,0.147,,,,,,,
142010500900000,142010500900000,VACANT LAND,EXEMPT,CITY PROPERTY,1627,ELLIS BLVD NW,CEDAR RAPIDS CITY OF,0.147,,,,,,,
142010501000000,142010501000000,VACANT LAND,EXEMPT,CITY PROPERTY,1621,ELLIS BLVD NW,CEDAR RAPIDS CITY OF,0.147,,,,,,,
142010501100000,142010501100000,VACANT LAND,EXEMPT,CITY PROPERTY,1617,ELLIS BLVD NW,CEDAR RAPIDS CITY OF,0.147,,,,,,,
142010501200000,142010501200000,VACANT LAND,EXEMPT,CITY PROPERTY,1611,ELLIS BLVD NW,CEDAR RAPIDS CITY OF,0.147,,,,,,,
142010501300000,142010501300000,VACANT LAND,EXEMPT,CITY PROPERTY,1607,ELLIS BLVD NW,CEDAR RAPIDS CITY OF,0.147,,,,,,,
142010501700000,142010501700000,VACANT LAND,EXEMPT,CITY PROPERTY,1606,6TH ST NW,CEDAR RAPIDS CITY OF,0.147,,,,,,,
142010501800000,142010501800000,VACANT LAND,EXEMPT,CITY PROPERTY,1616,6TH ST NW,CEDAR RAPIDS CITY OF,0.147,,,,,,,
142010501900000,142010501900000,VACANT LAND,EXEMPT,CITY PROPERTY,1618,6TH ST NW,CEDAR RAPIDS CITY OF,0.147,,,,,,,
142012600400000,142012600400000,VACANT LAND,EXEMPT,CITY PROPERTY,1733,8TH ST NW,CEDAR RAPIDS CITY OF,0.147,,,,,,,
142012600500000,142012600500000,VACANT LAND,EXEMPT,CITY PROPERTY,1727,8TH ST NW,CEDAR RAPIDS CITY OF,0.147,,,,,,,
142012600600000,142012600600000,VACANT LAND,EXEMPT,CITY PROPERTY,1723,8TH ST NW,CEDAR RAPIDS CITY OF,0.147,,,,,,,
142012600700000,142012600700000,VACANT LAND,EXEMPT,CITY PROPERTY,1717,8TH ST NW,CEDAR RAPIDS CITY OF,0.147,,,,,,,
142012600800000,142012600800000,VACANT LAND,EXEMPT,CITY PROPERTY,1713,8TH ST NW,CEDAR RAPIDS CITY OF,0.147,,,,,,,
142012601300000,142012601300000,VACANT LAND,EXEMPT,CITY PROPERTY,1714,ELLIS BLVD NW,CEDAR RAPIDS CITY OF,0.147,,,,,,,
142012601400000,142012601400000,VACANT LAND,EXEMPT,CITY PROPERTY,1718,ELLIS BLVD NW,CEDAR RAPIDS CITY OF,0.147,,,,,,,
142012700800000,142012700800000,VACANT LAND,EXEMPT,CITY PROPERTY,1700,8TH ST NW,CEDAR RAPIDS CITY OF,0.147,,,,,,,
142012701100000,142012701100000,VACANT LAND,EXEMPT,CITY PROPERTY,1716,8TH ST NW,CEDAR RAPIDS CITY OF,0.147,,,,,,,
142012701300000,142012701300000,VACANT LAND,EXEMPT,CITY PROPERTY,1726,8TH ST NW,CEDAR RAPIDS CITY OF,0.147,,,,,,,
142013000400000,142013000400000,VACANT LAND,EXEMPT,CITY PROPERTY,1657,8TH ST NW,CEDAR RAPIDS CITY OF,0.147,,,,,,,
142013000600000,142013000600000,VACANT LAND,EXEMPT,CITY PROPERTY,1645,8TH ST NW,CEDAR RAPIDS CITY OF,0.147,,,,,,,
142013000900000,142013000900000,VACANT LAND,EXEMPT,CITY PROPERTY,1633,8TH ST NW,CEDAR RAPIDS CITY OF,0.147,,,,,,,
142013001200000,142013001200000,VACANT LAND,EXEMPT,CITY PROPERTY,1619,8TH ST NW,CEDAR RAPIDS CITY OF,0.147,,,,,,,
142013001400000,142013001400000,VACANT LAND,EXEMPT,CITY PROPERTY,712,O AVE NW,CEDAR RAPIDS CITY OF,0.147,,,,,,,
142013001500000,142013001500000,VACANT LAND,EXEMPT,CITY PROPERTY,710,O AVE NW,CEDAR RAPIDS CITY OF,0.147,,,,,,,
142013001700000,142013001700000,VACANT LAND,EXEMPT,CITY PROPERTY,1606,ELLIS BLVD NW,CEDAR RAPIDS CITY OF,0.147,,,,,,,
142013001800000,142013001800000,VACANT LAND,EXEMPT,CITY PROPERTY,1614,ELLIS BLVD NW,CEDAR RAPIDS CITY OF,0.147,,,,,,,
142013001900000,142013001900000,VACANT LAND,EXEMPT,CITY PROPERTY,1618,ELLIS BLVD NW,CEDAR RAPIDS CITY OF,0.147,,,,,,,
142013002300000,142013002300000,VACANT LAND,EXEMPT,CITY PROPERTY,1634,ELLIS BLVD NW,CEDAR RAPIDS CITY OF,0.147,,,,,,,
142013002400000,142013002400000,VACANT LAND,EXEMPT,CITY PROPERTY,1642,ELLIS BLVD NW,CEDAR RAPIDS CITY OF,0.147,,,,,,,
142013002500000,142013002500000,VACANT LAND,EXEMPT,CITY PROPERTY,1646,ELLIS BLVD NW,CEDAR RAPIDS CITY OF,0.147,,,,,,,
142013002800000,142013002800000,VACANT LAND,EXEMPT,CITY PROPERTY,1654,ELLIS BLVD NW,CEDAR RAPIDS CITY OF,0.147,,,,,,,
142013102400000,142013102400000,VACANT LAND,EXEMPT,CITY PROPERTY,1654,8TH ST NW,CEDAR RAPIDS CITY OF,0.147,,,,,,,
142013102500000,142013102500000,VACANT LAND,EXEMPT,CITY PROPERTY,1658,8TH ST NW,CEDAR RAPIDS CITY OF,0.147,,,,,,,
142017800300000,142017800300000,VACANT LAND,EXEMPT,CITY PROPERTY,1525,6TH ST NW,CEDAR RAPIDS CITY OF,0.147,,,,,,,
142017800400000,142017800400000,VACANT LAND,EXEMPT,CITY PROPERTY,1523,6TH ST NW,CEDAR RAPIDS CITY OF,0.147,,,,,,,
142017800500000,142017800500000,VACANT LAND,EXEMPT,CITY PROPERTY,1517,6TH ST NW,CEDAR RAPIDS CITY OF,0.147,,,,,,,
142017800600000,142017800600000,VACANT LAND,EXEMPT,CITY PROPERTY,1513,6TH ST NW,CEDAR RAPIDS CITY OF,0.147,,,,,,,
142017800700000,142017800700000,VACANT LAND,EXEMPT,CITY PROPERTY,1509,6TH ST NW,CEDAR RAPIDS CITY OF,0.147,,,,,,,
142017800800000,142017800800000,VACANT LAND,EXEMPT,CITY PROPERTY,1501,6TH ST NW,CEDAR RAPIDS CITY OF,0.147,,,,,,,
142017901300000,142017901300000,VACANT LAND,EXEMPT,CITY PROPERTY,1524,6TH ST NW,CEDAR RAPIDS CITY OF,0.147,,,,,,,
142018200500000,142018200500000,VACANT LAND,EXEMPT,CITY PROPERTY,1423,6TH ST NW,CEDAR RAPIDS CITY OF,0.147,,,,,,,
142018200700000,142018200700000,VACANT LAND,EXEMPT,CITY PROPERTY,1417,6TH ST NW,CEDAR RAPIDS CITY OF,0.147,,,,,,,
142018200800000,142018200800000,VACANT LAND,EXEMPT,CITY PROPERTY,1407,6TH ST NW,CEDAR RAPIDS CITY OF,0.147,,,,,,,
142018200900000,142018200900000,VACANT LAND,EXEMPT,CITY PROPERTY,1401,6TH ST NW,CEDAR RAPIDS CITY OF,0.147,,,,,,,
142018201200000,142018201200000,VACANT LAND,EXEMPT,CITY PROPERTY,1406,5TH ST NW,CEDAR RAPIDS CITY OF,0.147,,,,,,,
142018201400000,142018201400000,VACANT LAND,EXEMPT,CITY PROPERTY,1416,5TH ST NW,CEDAR RAPIDS CITY OF,0.147,,,,,,,
142018300100000,142018300100000,VACANT LAND,EXEMPT,CITY PROPERTY,1432,6TH ST NW,CEDAR RAPIDS CITY OF,0.147,,,,,,,
142018300200000,142018300200000,VACANT LAND,EXEMPT,CITY PROPERTY,1431,ELLIS BLVD NW,CEDAR RAPIDS CITY OF,0.147,,,,,,,
142018300400000,142018300400000,VACANT LAND,EXEMPT,CITY PROPERTY,1423,ELLIS BLVD NW,CEDAR RAPIDS CITY OF,0.147,,,,,,,
142018300500000,142018300500000,VACANT LAND,EXEMPT,CITY PROPERTY,1417,ELLIS BLVD NW,CEDAR RAPIDS CITY OF,0.147,,,,,,,
142018301000000,142018301000000,VACANT LAND,EXEMPT,CITY PROPERTY,1408,6TH ST NW,CEDAR RAPIDS CITY OF,0.147,,,,,,,
142018301300000,142018301300000,VACANT LAND,EXEMPT,CITY PROPERTY,1422,6TH ST NW,CEDAR RAPIDS CITY OF,0.147,,,,,,,
142018400400000,142018400400000,VACANT LAND,EXEMPT,CITY PROPERTY,1337,4TH ST NW,CEDAR RAPIDS CITY OF,0.147,,,,,,,
142018400500000,142018400500000,VACANT LAND,EXEMPT,CITY PROPERTY,1333,4TH ST NW,CEDAR RAPIDS CITY OF,0.147,,,,,,,
142018400600000,142018400600000,VACANT LAND,EXEMPT,CITY PROPERTY,1327,4TH ST NW,CEDAR RAPIDS CITY OF,0.147,,,,,,,
142018400700000,142018400700000,VACANT LAND,EXEMPT,CITY PROPERTY,1321,4TH ST NW,CEDAR RAPIDS CITY OF,0.147,,,,,,,
142018400800000,142018400800000,VACANT LAND,EXEMPT,CITY PROPERTY,1315,4TH ST NW,CEDAR RAPIDS CITY OF,0.147,,,,,,,
142018400900000,142018400900000,VACANT LAND,EXEMPT,CITY PROPERTY,1311,4TH ST NW,CEDAR RAPIDS CITY OF,0.147,,,,,,,
142018401000000,142018401000000,VACANT LAND,EXEMPT,CITY PROPERTY,1309,4TH ST NW,CEDAR RAPIDS CITY OF,0.147,,,,,,,
142018401100000,142018401100000,VACANT LAND,EXEMPT,CITY PROPERTY,1301,4TH ST NW,CEDAR RAPIDS CITY OF,0.147,,,,,,,
142018500400000,142018500400000,VACANT LAND,EXEMPT,CITY PROPERTY,1337,5TH ST NW,CEDAR RAPIDS CITY OF,0.147,,,,,,,
142018500500000,142018500500000,VACANT LAND,EXEMPT,CITY PROPERTY,1335,5TH ST NW,CEDAR RAPIDS CITY OF,0.147,,,,,,,
142018500600000,142018500600000,VACANT LAND,EXEMPT,CITY PROPERTY,1333,5TH ST NW,CEDAR RAPIDS CITY OF,0.147,,,,,,,
142018500700000,142018500700000,VACANT LAND,EXEMPT,CITY PROPERTY,1319,5TH ST NW,CEDAR RAPIDS CITY OF,0.147,,,,,,,
142018500800000,142018500800000,VACANT LAND,EXEMPT,CITY PROPERTY,1311,5TH ST NW,CEDAR RAPIDS CITY OF,0.147,,,,,,,
142018500900000,142018500900000,VACANT LAND,EXEMPT,CITY PROPERTY,1307,5TH ST NW,CEDAR RAPIDS CITY OF,0.147,,,,,,,
142018501000000,142018501000000,VACANT LAND,EXEMPT,CITY PROPERTY,1305,5TH ST NW,CEDAR RAPIDS CITY OF,0.147,,,,,,,
142018501100000,142018501100000,VACANT LAND,EXEMPT,CITY PROPERTY,1301,5TH ST NW,CEDAR RAPIDS CITY OF,0.147,,,,,,,
142018600500000,142018600500000,VACANT LAND,EXEMPT,CITY PROPERTY,1337,6TH ST NW,CEDAR RAPIDS CITY OF,0.147,,,,,,,
142018600600000,142018600600000,VACANT LAND,EXEMPT,CITY PROPERTY,1333,6TH ST NW,CEDAR RAPIDS CITY OF,0.147,,,,,,,
142018600800000,142018600800000,VACANT LAND,EXEMPT,CITY PROPERTY,1323,6TH ST NW,CEDAR RAPIDS CITY OF,0.147,,,,,,,
142018600900000,142018600900000,VACANT LAND,EXEMPT,CITY PROPERTY,1317,6TH ST NW,CEDAR RAPIDS CITY OF,0.147,,,,,,,
142018601000000,142018601000000,VACANT LAND,EXEMPT,CITY PROPERTY,1315,6TH ST NW,CEDAR RAPIDS CITY OF,0.147,,,,,,,
142018601300000,142018601300000,VACANT LAND,EXEMPT,CITY PROPERTY,1301,6TH ST NW,CEDAR RAPIDS CITY OF,0.147,,,,,,,
142018601600000,142018601600000,VACANT LAND,EXEMPT,CITY PROPERTY,1312,5TH ST NW,CEDAR RAPIDS CITY OF,0.147,,,,,,,
142018601700000,142018601700000,VACANT LAND,EXEMPT,CITY PROPERTY,1316,5TH ST NW,CEDAR RAPIDS CITY OF,0.147,,,,,,,
142018602000000,142018602000000,VACANT LAND,EXEMPT,CITY PROPERTY,1330,5TH ST NW,CEDAR RAPIDS CITY OF,0.147,,,,,,,
142018602100000,142018602100000,VACANT LAND,EXEMPT,CITY PROPERTY,1336,5TH ST NW,CEDAR RAPIDS CITY OF,0.147,,,,,,,
142018700100000,142018700100000,VACANT LAND,EXEMPT,CITY PROPERTY,1342,6TH ST NW,CEDAR RAPIDS CITY OF,0.147,,,,,,,
142018700500000,142018700500000,VACANT LAND,EXEMPT,CITY PROPERTY,1333,ELLIS BLVD NW,CEDAR RAPIDS CITY OF,0.147,,,,,,,
142018700600000,142018700600000,VACANT LAND,EXEMPT,CITY PROPERTY,1327,ELLIS BLVD NW,CEDAR RAPIDS CITY OF,0.147,,,,,,,
142018701400000,142018701400000,VACANT LAND,EXEMPT,CITY PROPERTY,1308,6TH ST NW,CEDAR RAPIDS CITY OF,0.147,,,,,,,
142018701500000,142018701500000,VACANT LAND,EXEMPT,CITY PROPERTY,1312,6TH ST NW,CEDAR RAPIDS CITY OF,0.147,,,,,,,
142040400200000,142040400200000,VACANT LAND,EXEMPT,CITY PROPERTY,1237,6TH ST NW,CEDAR RAPIDS CITY OF,0.147,,,,,,,
142040400700000,142040400700000,VACANT LAND,EXEMPT,CITY PROPERTY,1217,6TH ST NW,CEDAR RAPIDS CITY OF,0.147,,,,,,,
142040400800000,142040400800000,VACANT LAND,EXEMPT,CITY PROPERTY,1211,6TH ST NW,CEDAR RAPIDS CITY OF,0.147,,,,,,,
142040400900000,142040400900000,VACANT LAND,EXEMPT,CITY PROPERTY,1207,6TH ST NW,CEDAR RAPIDS CITY OF,0.147,,,,,,,
142040401000000,142040401000000,VACANT LAND,EXEMPT,CITY PROPERTY,1203,6TH ST NW,CEDAR RAPIDS CITY OF,0.147,,,,,,,
142040401300000,142040401300000,VACANT LAND,EXEMPT,CITY PROPERTY,1212,5TH ST NW,CEDAR RAPIDS CITY OF,0.147,,,,,,,
142040401600000,142040401600000,VACANT LAND,EXEMPT,CITY PROPERTY,1226,5TH ST NW,CEDAR RAPIDS CITY OF,0.147,,,,,,,
142040401700000,142040401700000,VACANT LAND,EXEMPT,CITY PROPERTY,1232,5TH ST NW,CEDAR RAPIDS CITY OF,0.147,,,,,,,
142040501000000,142040501000000,VACANT LAND,EXEMPT,CITY PROPERTY,1200,6TH ST NW,CEDAR RAPIDS CITY OF,0.147,,,,,,,
142040501100000,142040501100000,VACANT LAND,EXEMPT,CITY PROPERTY,1204,6TH ST NW,CEDAR RAPIDS CITY OF,0.147,,,,,,,
142040501300000,142040501300000,VACANT LAND,EXEMPT,CITY PROPERTY,1216,6TH ST NW,CEDAR RAPIDS CITY OF,0.147,,,,,,,
142040601300000,142040601300000,VACANT LAND,EXEMPT,CITY PROPERTY,1111,6TH ST NW,CEDAR RAPIDS CITY OF,0.147,,,,,,,
142040601400000,142040601400000,VACANT LAND,EXEMPT,CITY PROPERTY,1105,6TH ST NW,CEDAR RAPIDS CITY OF,0.147,,,,,,,
142040700100000,142040700100000,VACANT LAND,EXEMPT,CITY PROPERTY,1138,6TH ST NW,CEDAR RAPIDS CITY OF,0.147,,,,,,,
142040701600000,142040701600000,VACANT LAND,EXEMPT,CITY PROPERTY,1116,6TH ST NW,CEDAR RAPIDS CITY OF,0.147,,,,,,,
142040701900000,142040701900000,VACANT LAND,EXEMPT,CITY PROPERTY,1130,6TH ST NW,CEDAR RAPIDS CITY OF,0.147,,,,,,,
142040902200000,142040902200000,VACANT LAND,EXEMPT,CITY PROPERTY,1006,5TH ST NW,CEDAR RAPIDS CITY OF,0.147,,,,,,,
142041000300000,142041000300000,VACANT LAND,EXEMPT,CITY PROPERTY,609,J AVE NW,CEDAR RAPIDS CITY OF,0.147,,,,,,,
142041000600000,142041000600000,VACANT LAND,EXEMPT,CITY PROPERTY,1017,ELLIS BLVD NW,CEDAR RAPIDS CITY OF,0.147,,,,,,,
142042600300000,142042600300000,VACANT LAND,EXEMPT,CITY PROPERTY,1233,8TH ST NW,CEDAR RAPIDS CITY OF,0.147,,,,,,,
142042600400000,142042600400000,VACANT LAND,EXEMPT,CITY PROPERTY,1229,8TH ST NW,CEDAR RAPIDS CITY OF,0.147,,,,,,,
142042601200000,142042601200000,VACANT LAND,EXEMPT,CITY PROPERTY,1216,ELLIS BLVD NW,CEDAR RAPIDS CITY OF,0.147,,,,,,,
142043000400000,142043000400000,VACANT LAND,EXEMPT,CITY PROPERTY,1127,8TH ST NW,CEDAR RAPIDS CITY OF,0.147,,,,,,,
142043000500000,142043000500000,VACANT LAND,EXEMPT,CITY PROPERTY,1123,8TH ST NW,CEDAR RAPIDS CITY OF,0.147,,,,,,,
142043001100000,142043001100000,VACANT LAND,EXEMPT,CITY PROPERTY,1100,ELLIS BLVD NW,CEDAR RAPIDS CITY OF,0.147,,,,,,,
142043001200000,142043001200000,VACANT LAND,EXEMPT,CITY PROPERTY,1106,ELLIS BLVD NW,CEDAR RAPIDS CITY OF,0.147,,,,,,,
142043101100000,142043101100000,VACANT LAND,EXEMPT,CITY PROPERTY,1108,8TH ST NW,CEDAR RAPIDS CITY OF,0.147,,,,,,,
142043101200000,142043101200000,VACANT LAND,EXEMPT,CITY PROPERTY,1112,8TH ST NW,CEDAR RAPIDS CITY OF,0.147,,,,,,,
142043400200000,142043400200000,VACANT LAND,EXEMPT,CITY PROPERTY,1033,8TH ST NW,CEDAR RAPIDS CITY OF,0.147,,,,,,,
142043400300000,142043400300000,VACANT LAND,EXEMPT,CITY PROPERTY,1027,8TH ST NW,CEDAR RAPIDS CITY OF,0.147,,,,,,,
142043400400000,142043400400000,VACANT LAND,EXEMPT,CITY PROPERTY,1021,8TH ST NW,CEDAR RAPIDS CITY OF,0.147,,,,,,,
142043400700000,142043400700000,VACANT LAND,EXEMPT,CITY PROPERTY,1003,8TH ST NW,CEDAR RAPIDS CITY OF,0.147,,,,,,,
142043401000000,142043401000000,VACANT LAND,EXEMPT,CITY PROPERTY,1006,ELLIS BLVD NW,CEDAR RAPIDS CITY OF,0.147,,,,,,,
142043401400000,142043401400000,VACANT LAND,EXEMPT,CITY PROPERTY,1026,ELLIS BLVD NW,CEDAR RAPIDS CITY OF,0.147,,,,,,,
142048601800000,142048601800000,VACANT LAND,EXEMPT,CITY PROPERTY,608,3RD ST NW,CEDAR RAPIDS CITY OF,0.147,,,,,,,
142048601900000,142048601900000,VACANT LAND,EXEMPT,CITY PROPERTY,612,3RD ST NW,CEDAR RAPIDS CITY OF,0.147,,,,,,,
142040600300000,142040600300000,VACANT LAND,EXEMPT,CITY PROPERTY,501,K AVE NW,CEDAR RAPIDS CITY OF,0.147,,,,,,,
142018701300000,142018701300000,VACANT LAND,EXEMPT,CITY PROPERTY,1300,6TH ST NW,CEDAR RAPIDS CITY OF,0.147,,,,,,,
141745200100000,141745200100000,VACANT LAND,EXEMPT,CITY PROPERTY,1884,ELLIS BLVD NW,CEDAR RAPIDS CITY OF,0.148,,,,,,,
141745300800000,141745300800000,VACANT LAND,EXEMPT,CITY PROPERTY,1818,8TH ST NW,CEDAR RAPIDS CITY OF,0.149,,,,,,,
141745301500000,141745301500000,VACANT LAND,EXEMPT,CITY PROPERTY,1848,8TH ST NW,CEDAR RAPIDS CITY OF,0.149,,,,,,,
141137600600000,141137600600000,VACANT LAND,EXEMPT,CITY PROPERTY,3145,EMERALD AVE SE,CEDAR RAPIDS CITY OF,0.149,,,,,,,
141922803800000,141922803800000,VACANT LAND,EXEMPT,CITY PROPERTY,0,VACANT LAND NW,CEDAR RAPIDS CITY OF,0.149,,,,,,,
142228200100000,142228200100000,VACANT LAND,EXEMPT,CITY PROPERTY,0,VACANT LAND SE,CEDAR RAPIDS CITY OF,0.15,,,,,,,
141745201200000,141745201200000,VACANT LAND,EXEMPT,CITY PROPERTY,1833,8TH ST NW,CEDAR RAPIDS CITY OF,0.151,,,,,,,
142041000100000,142041000100000,VACANT LAND,EXEMPT,CITY PROPERTY,1034,6TH ST NW,CEDAR RAPIDS CITY OF,0.153,,,,,,,
141745300100000,141745300100000,VACANT LAND,EXEMPT,CITY PROPERTY,1860,8TH ST NW,CEDAR RAPIDS CITY OF,0.155,,,,,,,
142733001700000,142733001700000,VACANT LAND,EXEMPT,CITY PROPERTY,1452,2ND ST SE,CEDAR RAPIDS CITY OF,0.155,Detached Structures Only,,1948,,,,
142910100300000,142910100300000,VACANT LAND,EXEMPT,CITY PROPERTY,310,B AVE NW,CEDAR RAPIDS CITY OF,0.1573,,,,,,,
142840600600000,142840600600000,VACANT LAND,EXEMPT,CITY PROPERTY,1233,1ST ST SE,CEDAR RAPIDS CITY OF,0.159,,,,,,,
142013000100000,142013000100000,VACANT LAND,EXEMPT,CITY PROPERTY,1674,ELLIS BLVD NW,CEDAR RAPIDS CITY OF,0.159,,,,,,,
142013000200000,142013000200000,VACANT LAND,EXEMPT,CITY PROPERTY,1673,8TH ST NW,CEDAR RAPIDS CITY OF,0.159,,,,,,,
141645900700000,141645900700000,VACANT LAND,EXEMPT,CITY PROPERTY,813,SHAVER RD NE,CEDAR RAPIDS CITY OF,0.1607,,,,,,,
142735400400000,142735400400000,VACANT LAND,EXEMPT,CITY PROPERTY,57,20TH AVE SW,CEDAR RAPIDS CITY OF,0.161,,,,,,,
142735400600000,142735400600000,VACANT LAND,EXEMPT,CITY PROPERTY,69,20TH AVE SW,CEDAR RAPIDS CITY OF,0.161,,,,,,,
142830300300000,142830300300000,VACANT LAND,EXEMPT,CITY PROPERTY,617,3RD ST SW,CEDAR RAPIDS CITY OF,0.161,,,,,,,
142830300400000,142830300400000,VACANT LAND,EXEMPT,CITY PROPERTY,623,3RD ST SW,CEDAR RAPIDS CITY OF,0.161,,,,,,,
142825901500000,142825901500000,VACANT LAND,EXEMPT,CITY PROPERTY,438,5TH AVE SW,CEDAR RAPIDS CITY OF,0.161,,,,,,,
142040300200000,142040300200000,VACANT LAND,EXEMPT,CITY PROPERTY,1237,5TH ST NW,CEDAR RAPIDS CITY OF,0.161,,,,,,,
142040300300000,142040300300000,VACANT LAND,EXEMPT,CITY PROPERTY,1231,5TH ST NW,CEDAR RAPIDS CITY OF,0.161,,,,,,,
142040300400000,142040300400000,VACANT LAND,EXEMPT,CITY PROPERTY,1227,5TH ST NW,CEDAR RAPIDS CITY OF,0.161,,,,,,,
142040300500000,142040300500000,VACANT LAND,EXEMPT,CITY PROPERTY,1223,5TH ST NW,CEDAR RAPIDS CITY OF,0.161,,,,,,,
142910100900000,142910100900000,VACANT LAND,EXEMPT,CITY PROPERTY,322,B AVE NW,CEDAR RAPIDS CITY OF,0.161,,,,,,,
142733200100000,142733200100000,VACANT LAND,EXEMPT,CITY PROPERTY,131,14TH AVE SE,CEDAR RAPIDS CITY OF,0.163,,,,,,,
141745300600000,141745300600000,VACANT LAND,EXEMPT,CITY PROPERTY,1810,8TH ST NW,CEDAR RAPIDS CITY OF,0.164,,,,,,,
141745300700000,141745300700000,VACANT LAND,EXEMPT,CITY PROPERTY,1814,8TH ST NW,CEDAR RAPIDS CITY OF,0.164,,,,,,,
141745300900000,141745300900000,VACANT LAND,EXEMPT,CITY PROPERTY,1824,8TH ST NW,CEDAR RAPIDS CITY OF,0.164,,,,,,,
141745301000000,141745301000000,VACANT LAND,EXEMPT,CITY PROPERTY,1828,8TH ST NW,CEDAR RAPIDS CITY OF,0.164,,,,,,,
141745301100000,141745301100000,VACANT LAND,EXEMPT,CITY PROPERTY,1832,8TH ST NW,CEDAR RAPIDS CITY OF,0.164,,,,,,,
